date,price_usd_per_mmbtu,return_1day,return_3days,return_7days
2023-07-25,2.66,-0.022556,-0.016088,-0.01191
2023-07-26,2.6,-0.05,-0.001982,-0.003418
2023-07-27,2.47,0.024291,0.003057,0.010501
2023-07-28,2.53,0.019763,-0.013072,0.0135
2023-07-31,2.58,-0.034884,-0.018288,0.018412
2023-08-01,2.49,-0.024096,0.005635,0.018993
2023-08-02,2.43,0.004115,0.029477,0.011329
2023-08-03,2.44,0.036885,0.0432,0.017857
2023-08-04,2.53,0.047431,0.048955,0.007895
2023-08-07,2.65,0.045283,0.022871,-0.004271
2023-08-08,2.77,0.054152,-0.018136,-0.01018
2023-08-09,2.92,-0.030822,-0.019584,-0.024613
2023-08-10,2.83,-0.077739,-0.020259,-0.010842
2023-08-11,2.61,0.049808,-0.006925,-0.000835
2023-08-14,2.74,-0.032847,-0.02222,-0.006843
2023-08-15,2.65,-0.037736,-0.026896,-0.012041
2023-08-16,2.55,0.003922,0.00754,-0.004289
2023-08-17,2.56,-0.046875,0.003669,0.003281
2023-08-18,2.44,0.065574,0.021878,0.004483
2023-08-21,2.6,-0.007692,-0.023057,-0.006028
2023-08-22,2.58,0.007752,-0.014983,-0.00032
2023-08-23,2.6,-0.069231,0.001403,0.006385
2023-08-24,2.42,0.016529,0.011659,-0.126582
2023-08-25,2.46,0.056911,0.003483,-0.150434
2023-08-28,2.6,-0.038462,-0.004734,-0.166971
2023-08-29,2.5,-0.008,0.026315,-0.163238
2023-08-30,2.48,0.032258,-0.304351,-0.156462
2023-08-31,2.56,0.054688,-0.472656,-0.163815
2023-09-01,2.7,-1.0,-0.521154,-0.158263
2023-09-04,0.0,,-0.029186,0.010855
2023-09-05,2.6,-0.042308,-0.008573,0.011892
2023-09-06,2.49,-0.016064,0.001577,0.014377
2023-09-07,2.45,0.032653,0.036265,0.006245
2023-09-08,2.53,-0.011858,0.030283,-0.002919
2023-09-11,2.5,0.088,0.040274,0.017358
2023-09-12,2.72,0.014706,0.002637,0.000675
2023-09-13,2.76,0.018116,-0.026596,-0.005129
2023-09-14,2.81,-0.024911,-0.043133,-0.007717
2023-09-15,2.74,-0.072993,0.008531,-0.008504
2023-09-18,2.54,-0.031496,0.023269,0.011447
2023-09-19,2.46,0.130081,0.025126,0.016997
2023-09-20,2.78,-0.028777,-0.018234,-0.004714
2023-09-21,2.7,-0.025926,-0.018781,0.000463
2023-09-22,2.63,0.0,0.012083,0.004696
2023-09-25,2.63,-0.030418,0.014534,0.015766
2023-09-26,2.55,0.066667,0.017374,0.020111
2023-09-27,2.72,0.007353,-0.002361,0.029178
2023-09-28,2.74,-0.021898,-0.003577,-0.114729
2023-09-29,2.68,0.007463,0.029552,-0.130201
2023-10-02,2.7,0.003704,0.027065,-0.13893
2023-10-03,2.71,0.077491,0.069209,-0.141114
2023-10-04,2.92,0.0,-0.289954,-0.156667
2023-10-05,2.92,0.130137,-0.434932,-0.163634
2023-10-06,3.3,-1.0,-0.522455,-0.18756
2023-10-09,0.0,,-0.027157,-0.022027
2023-10-10,3.34,-0.04491,-0.023379,-0.022794
2023-10-11,3.19,-0.009404,-0.022343,-0.028451
2023-10-12,3.16,-0.015823,-0.023682,-0.02436
2023-10-13,3.11,-0.041801,-0.020675,-0.011318
2023-10-16,2.98,-0.013423,-0.015874,-0.004846
2023-10-17,2.94,-0.006803,-0.039569,-0.002428
2023-10-18,2.92,-0.027397,-0.030891,0.01696
2023-10-19,2.84,-0.084507,0.003398,0.017788
2023-10-20,2.6,0.019231,0.032737,0.037521
2023-10-23,2.65,0.075472,0.027492,0.028358
2023-10-24,2.85,0.003509,0.045308,0.014442
2023-10-25,2.86,0.003497,0.036937,0.008446
2023-10-26,2.87,0.12892,0.053648,-0.005863
2023-10-27,3.24,-0.021605,-0.004296,-0.061707
2023-10-30,3.17,0.053628,-0.004409,-0.045764
2023-10-31,3.34,-0.04491,-0.035105,-0.018694
2023-11-01,3.19,-0.021944,-0.052357,-0.012278
2023-11-02,3.12,-0.038462,-0.132374,-0.014415
2023-11-03,3.0,-0.096667,-0.089553,-0.004541
2023-11-06,2.71,-0.261993,0.023709,0.019359
2023-11-07,2.0,0.09,0.11104,0.058274
2023-11-08,2.18,0.243119,0.06874,0.03118
2023-11-09,2.71,0.0,-0.002083,-0.010639
2023-11-10,2.71,-0.0369,0.021461,-0.002607
2023-11-13,2.61,0.030651,0.037233,0.007553
2023-11-14,2.69,0.070632,-0.006203,-0.139683
2023-11-15,2.88,0.010417,-0.046286,-0.174735
2023-11-16,2.91,-0.099656,-0.031017,-0.175246
2023-11-17,2.62,-0.049618,0.013609,-0.156204
2023-11-20,2.49,0.056225,-0.303185,-0.15273
2023-11-21,2.63,0.034221,-0.48289,-0.159014
2023-11-22,2.72,-1.0,-0.496324,-0.171991
2023-11-23,0.0,,0.010976,-0.010394
2023-11-24,2.72,0.007353,-0.002275,0.000615
2023-11-27,2.74,0.014599,0.001447,0.001665
2023-11-28,2.78,-0.028777,-0.017965,-0.012842
2023-11-29,2.7,0.018519,-0.018512,-0.005897
2023-11-30,2.75,-0.043636,-0.002463,-0.018548
2023-12-01,2.63,-0.030418,0.016985,-0.01351
2023-12-04,2.55,0.066667,-0.001861,-0.011575
2023-12-05,2.72,0.014706,-0.01747,-0.01742
2023-12-06,2.76,-0.086957,-0.045718,-0.016533
2023-12-07,2.52,0.019841,-0.019522,0.004672
2023-12-08,2.57,-0.070039,-0.031762,-0.006436
2023-12-11,2.39,-0.008368,0.000168,0.005911
2023-12-12,2.37,-0.016878,0.009931,0.007107
2023-12-13,2.33,0.025751,0.036049,0.012974
2023-12-14,2.39,0.020921,0.00816,-0.133562
2023-12-15,2.44,0.061475,0.006651,-0.159309
2023-12-18,2.59,-0.057915,-0.013841,-0.160888
2023-12-19,2.44,0.016393,0.013529,-0.156305
2023-12-20,2.48,0.0,-0.325269,-0.157077
2023-12-21,2.48,0.024194,-0.487903,-0.323743
2023-12-22,2.54,-1.0,-0.474,-0.393331
2023-12-25,0.0,,0.010791,-0.192549
2023-12-26,2.5,0.052,0.011115,-0.143597
2023-12-27,2.63,-0.030418,-0.339551,-0.156975
2023-12-28,2.55,0.011765,-0.494118,-0.153723
2023-12-29,2.58,-1.0,-0.498047,-0.123209
2024-01-01,0.0,,0.052537,0.043458
2024-01-02,2.56,0.003906,0.025602,0.032854
2024-01-03,2.57,0.101167,0.020663,0.488079
2024-01-04,2.83,-0.028269,0.051892,0.330769
2024-01-05,2.75,-0.010909,0.061315,0.390608
2024-01-08,2.72,0.194853,0.054695,0.372427
2024-01-09,3.25,0.0,1.053236,0.341117
2024-01-10,3.25,-0.030769,0.719902,0.3307
2024-01-11,3.15,3.190476,1.095238,0.314223
2024-01-12,13.2,-1.0,-0.56,-0.231707
2024-01-15,0.0,,-0.056503,-0.041785
2024-01-16,3.25,-0.12,-0.058502,-0.029401
2024-01-17,2.86,0.006993,-0.061712,-0.023419
2024-01-18,2.88,-0.0625,-0.092412,-0.021392
2024-01-19,2.7,-0.12963,-0.025067,-0.021355
2024-01-22,2.35,-0.085106,0.033109,-0.007261
2024-01-23,2.15,0.139535,0.035436,0.002288
2024-01-24,2.45,0.044898,-0.004014,-0.026948
2024-01-25,2.56,-0.078125,-0.039726,-0.025544
2024-01-26,2.36,0.021186,-0.024009,-0.015731
2024-01-29,2.41,-0.062241,-0.03716,-0.029642
2024-01-30,2.26,-0.030973,-0.038118,-0.035478
2024-01-31,2.19,-0.018265,-0.009552,-0.031053
2024-02-01,2.15,-0.065116,-0.006608,-0.026802
2024-02-02,2.01,0.054726,-0.010299,-0.029675
2024-02-05,2.12,-0.009434,-0.062906,-0.046366
2024-02-06,2.1,-0.07619,-0.059761,-0.043126
2024-02-07,1.94,-0.103093,-0.030533,-0.030374
2024-02-08,1.74,0.0,-0.024578,-0.158504
2024-02-09,1.74,0.011494,-0.045282,-0.184921
2024-02-12,1.76,-0.085227,-0.044698,-0.177948
2024-02-13,1.61,-0.062112,-0.011932,-0.159524
2024-02-14,1.51,0.013245,-0.324561,-0.15946
2024-02-15,1.53,0.013072,-0.493464,-0.147413
2024-02-16,1.55,-1.0,-0.473333,-0.162723
2024-02-19,0.0,,0.039325,0.013812
2024-02-20,1.5,0.053333,0.00564,0.017162
2024-02-21,1.58,0.025316,0.016371,-0.007565
2024-02-22,1.62,-0.061728,-0.01833,-0.01021
2024-02-23,1.52,0.085526,0.021983,0.001504
2024-02-26,1.65,-0.078788,0.005897,0.004423
2024-02-27,1.52,0.059211,-0.007761,0.006269
2024-02-28,1.61,0.037267,-0.02523,-0.004021
2024-02-29,1.67,-0.11976,-0.030896,-0.009345
2024-03-01,1.47,0.006803,0.044344,0.010546
2024-03-04,1.48,0.02027,0.020121,-0.019543
2024-03-05,1.51,0.10596,0.00909,-0.021296
2024-03-06,1.67,-0.065868,-0.02623,-0.022827
2024-03-07,1.56,-0.012821,0.00222,0.003145
2024-03-08,1.54,0.0,-0.061447,0.005905
2024-03-11,1.54,0.019481,-0.05878,0.00867
2024-03-12,1.57,-0.203822,-0.033528,0.003174
2024-03-13,1.25,0.008,0.07306,0.027683
2024-03-14,1.26,0.095238,0.072558,0.022731
2024-03-15,1.38,0.115942,0.047263,0.011082
2024-03-18,1.54,0.006494,0.002287,-0.010307
2024-03-19,1.55,0.019355,-0.01063,-0.000246
2024-03-20,1.58,-0.018987,-0.025971,-0.145868
2024-03-21,1.55,-0.032258,-0.015075,-0.167014
2024-03-22,1.5,-0.026667,-0.015584,-0.160622
2024-03-25,1.46,0.013699,0.018946,-0.134965
2024-03-26,1.48,-0.033784,-0.318954,-0.144417
2024-03-27,1.43,0.076923,-0.461538,-0.157513
2024-03-28,1.54,-1.0,-0.496951,-0.154511
2024-03-29,0.0,,0.066685,0.02179
2024-04-01,1.64,0.006098,0.03012,0.024142
2024-04-02,1.65,0.127273,-0.009366,0.002218
2024-04-03,1.86,-0.043011,-0.020145,-0.038892
2024-04-04,1.78,-0.11236,0.01346,-0.027495
2024-04-05,1.58,0.094937,0.063664,-0.014483
2024-04-08,1.73,0.057803,-0.017105,-0.015623
2024-04-09,1.83,0.038251,-0.08987,-0.015309
2024-04-10,1.9,-0.147368,-0.090366,-0.03515
2024-04-11,1.62,-0.160494,-0.048335,0.006882
2024-04-12,1.36,0.036765,0.034148,0.025454
2024-04-15,1.41,-0.021277,0.041893,0.021101
2024-04-16,1.38,0.086957,0.015443,0.01164
2024-04-17,1.5,0.06,0.035408,-0.006653
2024-04-18,1.59,-0.100629,0.005245,8.2e-05
2024-04-19,1.43,0.146853,0.040885,0.026439
2024-04-22,1.64,-0.030488,-0.037233,0.001208
2024-04-23,1.59,0.006289,-0.040769,0.008193
2024-04-24,1.6,-0.0875,-0.007151,0.008155
2024-04-25,1.46,-0.041096,0.049973,0.038619
2024-04-26,1.4,0.107143,0.053751,0.049809
2024-04-29,1.55,0.083871,0.024171,0.038899
2024-04-30,1.68,-0.029762,-0.001778,0.028338
2024-05-01,1.63,0.018405,0.050059,0.040331
2024-05-02,1.66,0.006024,0.056336,0.035699
2024-05-03,1.67,0.125749,0.064584,0.03687
2024-05-06,1.88,0.037234,0.025985,0.017571
2024-05-07,1.95,0.030769,0.031636,0.025729
2024-05-08,2.01,0.00995,0.016706,0.028722
2024-05-09,2.03,0.054187,0.018129,0.031984
2024-05-10,2.14,-0.014019,-0.003049,0.024243
2024-05-13,2.11,0.014218,0.033071,0.025679
2024-05-14,2.14,-0.009346,0.045573,0.031047
2024-05-15,2.12,0.09434,0.059617,0.009655
2024-05-16,2.32,0.051724,0.02817,-0.146679
2024-05-17,2.44,0.032787,0.009606,-0.179747
2024-05-20,2.52,0.0,0.015942,-0.191761
2024-05-21,2.52,-0.003968,-0.037089,-0.216761
2024-05-22,2.51,0.051793,-0.369099,-0.224121
2024-05-23,2.64,-0.159091,-0.579545,-0.160656
2024-05-24,2.22,-1.0,-0.519651,-0.13218
2024-05-27,0.0,,-0.094651,0.014461
2024-05-28,2.29,-0.039301,-0.079143,0.014283
2024-05-29,2.2,-0.15,0.078152,0.029835
2024-05-30,1.87,-0.048128,0.132074,0.059975
2024-05-31,1.78,0.432584,0.108065,0.072324
2024-06-03,2.55,0.011765,-0.031725,0.01527
2024-06-04,2.58,-0.120155,-0.012458,0.013079
2024-06-05,2.27,0.013216,0.047919,0.027684
2024-06-06,2.3,0.069565,0.056285,0.013283
2024-06-07,2.46,0.060976,0.044167,-0.000655
2024-06-10,2.61,0.038314,0.022651,-0.152223
2024-06-11,2.71,0.03321,0.003906,-0.183979
2024-06-12,2.8,-0.003571,-0.036361,-0.186027
2024-06-13,2.79,-0.017921,-0.044504,-0.175869
2024-06-14,2.74,-0.087591,-0.371864,-0.170944
2024-06-17,2.5,-0.028,-0.514,-0.166563
2024-06-18,2.43,-1.0,-0.48954,-0.155093
2024-06-19,0.0,,0.039149,0.003076
2024-06-20,2.39,0.020921,0.029975,-0.00976
2024-06-21,2.44,0.057377,0.002567,-0.022445
2024-06-24,2.58,0.011628,-0.002953,-0.033415
2024-06-25,2.61,-0.061303,-0.023822,-0.177933
2024-06-26,2.45,0.040816,-0.032314,-0.197372
2024-06-27,2.55,-0.05098,-0.068544,-0.197574
2024-06-28,2.42,-0.086777,-0.058023,-0.16368
2024-07-01,2.21,-0.067873,-0.36243,-0.150595
2024-07-02,2.06,-0.019417,-0.509709,-0.151088
2024-07-03,2.02,-1.0,-0.480198,-0.152336
2024-07-04,0.0,,0.095992,0.01049
2024-07-05,2.02,0.039604,0.06124,0.007644
2024-07-08,2.1,0.152381,0.024428,-0.006177
2024-07-09,2.42,-0.008264,-0.035335,-0.026503
2024-07-10,2.4,-0.070833,-0.04026,-0.033894
2024-07-11,2.23,-0.026906,-0.019794,-0.000218
2024-07-12,2.17,-0.023041,-0.029873,-0.000289
2024-07-15,2.12,-0.009434,-0.018825,-0.005716
2024-07-16,2.1,-0.057143,-0.035681,-0.004368
2024-07-17,1.98,0.010101,0.038332,0.002366
2024-07-18,2.0,-0.06,0.025832,-0.004849
2024-07-19,1.88,0.164894,0.025488,-0.003044
2024-07-22,2.19,-0.027397,-0.029477,-0.01634
2024-07-23,2.13,-0.061033,-0.023678,-0.01169
2024-07-24,2.0,0.0,-0.016801,-0.007366
2024-07-25,2.0,-0.01,-0.032591,-0.011901
2024-07-26,1.98,-0.040404,-0.005316,-0.010473
2024-07-29,1.9,-0.047368,0.00987,0.005447
2024-07-30,1.81,0.071823,0.015403,0.004197
2024-07-31,1.94,0.005155,-0.01912,0.000886
2024-08-01,1.95,-0.030769,-0.020838,0.011932
2024-08-02,1.89,-0.031746,0.013097,0.020409
2024-08-05,1.83,0.0,0.004972,0.026267
2024-08-06,1.83,0.071038,0.021188,0.026922
2024-08-07,1.96,-0.056122,0.025,0.005032
2024-08-08,1.85,0.048649,0.053231,0.020868
2024-08-09,1.94,0.082474,0.040102,0.017961
2024-08-12,2.1,0.028571,0.014139,0.003558
2024-08-13,2.16,0.009259,-0.022782,-0.014542
2024-08-14,2.18,0.004587,-0.007626,-0.024007
2024-08-15,2.19,-0.082192,0.000279,-0.00033
2024-08-16,2.01,0.054726,0.02156,-0.003343
2024-08-19,2.12,0.028302,-0.029393,-0.012657
2024-08-20,2.18,-0.018349,-0.057825,-0.019724
2024-08-21,2.14,-0.098131,0.005068,-0.010925
2024-08-22,1.93,-0.056995,0.003349,-0.139763
2024-08-23,1.82,0.17033,0.018857,-0.153558
2024-08-26,2.13,-0.103286,-0.044974,-0.171584
2024-08-27,1.91,-0.010471,0.003869,-0.156808
2024-08-28,1.89,-0.021164,-0.325974,-0.149288
2024-08-29,1.85,0.043243,-0.478378,-0.150545
2024-08-30,1.93,-1.0,-0.468912,-0.149542
2024-09-02,0.0,,0.023771,0.017125
2024-09-03,1.93,0.062176,0.027398,0.014678
2024-09-04,2.05,-0.014634,-0.002896,0.013844
2024-09-05,2.02,0.034653,0.018402,0.014665
2024-09-06,2.09,-0.028708,0.006851,0.016121
2024-09-09,2.03,0.049261,0.01642,0.018996
2024-09-10,2.13,0.0,0.018779,0.007629
2024-09-11,2.13,0.0,0.015816,0.005078
2024-09-12,2.13,0.056338,0.030764,0.018065
2024-09-13,2.25,-0.008889,0.009123,0.022517
2024-09-16,2.23,0.044843,0.001985,0.024334
2024-09-17,2.33,-0.008584,-0.018915,0.019019
2024-09-18,2.31,-0.030303,0.01425,0.014292
2024-09-19,2.24,-0.017857,0.053517,0.025397
2024-09-20,2.2,0.090909,0.060747,0.029026
2024-09-23,2.4,0.0875,0.032988,0.02139
2024-09-24,2.61,0.003831,-0.010067,0.007858
2024-09-25,2.62,0.007634,0.004466,-0.006195
2024-09-26,2.64,-0.041667,0.004437,-0.006138
2024-09-27,2.53,0.047431,0.03081,-0.000186
2024-09-30,2.65,0.007547,0.012593,-0.011515
2024-10-01,2.67,0.037453,-0.021437,-0.022587
2024-10-02,2.77,-0.00722,-0.031245,-0.024777
2024-10-03,2.75,-0.094545,-0.028838,-0.166603
2024-10-04,2.49,0.008032,-0.007947,-0.178613
2024-10-07,2.51,0.0,-0.033944,-0.191203
2024-10-08,2.51,-0.031873,-0.026569,-0.192711
2024-10-09,2.43,-0.069959,-0.349278,-0.215558
2024-10-10,2.26,0.022124,-0.488938,-0.209392
2024-10-11,2.31,-1.0,-0.533755,-0.21308
2024-10-14,0.0,,-0.03828,-0.033155
2024-10-15,2.37,-0.067511,-0.081837,-0.017892
2024-10-16,2.21,-0.00905,-0.070322,-0.015951
2024-10-17,2.19,-0.16895,-0.067306,-0.007256
2024-10-18,1.82,-0.032967,0.015526,0.002101
2024-10-21,1.76,0.0,0.051077,0.023294
2024-10-22,1.76,0.079545,0.033103,0.008516
2024-10-23,1.9,0.073684,0.023859,-0.034245
2024-10-24,2.04,-0.053922,-0.035185,-0.051814
2024-10-25,1.93,0.051813,0.02125,-0.015539
2024-10-28,2.03,-0.103448,-0.030504,-0.007068
2024-10-29,1.82,0.115385,-0.069281,-0.016893
2024-10-30,2.03,-0.103448,-0.124175,-0.060222
2024-10-31,1.82,-0.21978,-0.023025,-0.045444
2024-11-01,1.42,-0.049296,0.087272,0.069779
2024-11-04,1.35,0.2,0.046296,0.087238
2024-11-05,1.62,0.111111,-0.08301,0.062134
2024-11-06,1.8,-0.172222,-0.120047,0.015116
2024-11-07,1.49,-0.187919,0.132952,0.076949
2024-11-08,1.21,0.0,0.219898,0.105168
2024-11-11,1.21,0.586777,0.227988,0.120134
2024-11-12,1.92,0.072917,-0.040274,0.068329
2024-11-13,2.06,0.024272,0.022289,0.036282
2024-11-14,2.11,-0.218009,0.017404,0.054747
2024-11-15,1.65,0.260606,0.124994,0.10696
2024-11-18,2.08,0.009615,0.112838,0.078687
2024-11-19,2.1,0.104762,0.059164,-0.065543
2024-11-20,2.32,0.224138,0.075419,-0.093928
2024-11-21,2.84,-0.151408,0.049867,-0.148
2024-11-22,2.41,0.153527,0.121235,-0.128776
2024-11-25,2.78,0.147482,-0.263274,-0.165135
2024-11-26,3.19,0.062696,-0.468652,-0.177594
2024-11-27,3.39,-1.0,-0.550147,-0.194823
2024-11-28,0.0,,-0.06818,-0.0152
2024-11-29,3.39,-0.100295,-0.066995,-0.020054
2024-12-02,3.05,-0.036066,-0.009321,-0.005726
2024-12-03,2.94,-0.064626,-0.010859,0.010263
2024-12-04,2.75,0.072727,0.036596,0.020869
2024-12-05,2.95,-0.040678,-0.00404,-0.002219
2024-12-06,2.83,0.077739,0.009519,0.002597
2024-12-09,3.05,-0.04918,0.008894,-0.000489
2024-12-10,2.9,0.0,0.028492,0.013182
2024-12-11,2.9,0.075862,-0.001137,0.010914
2024-12-12,3.12,0.009615,-0.028747,-0.009601
2024-12-13,3.15,-0.088889,-0.013239,-0.008008
2024-12-16,2.87,-0.006969,0.031894,-0.138167
2024-12-17,2.85,0.05614,0.028926,-0.160034
2024-12-18,3.01,0.046512,-0.012368,-0.172206
2024-12-19,3.15,-0.015873,-0.020951,-0.152466
2024-12-20,3.1,-0.067742,-0.348994,-0.149329
2024-12-23,2.89,0.020761,-0.489619,-0.304705
2024-12-24,2.95,-1.0,-0.508446,-0.369799
2024-12-25,0.0,,0.074028,-0.183497
2024-12-26,2.96,-0.016892,0.050335,-0.121052
2024-12-27,2.91,0.164948,-0.277367,-0.128524
2024-12-30,3.39,0.00295,-0.498525,-0.158209
2024-12-31,3.4,-1.0,-0.534247,-0.150256
2025-01-01,0.0,,0.061342,0.024448
2025-01-02,3.65,-0.068493,0.020318,0.030295
2025-01-03,3.4,0.191176,0.038763,0.037482
2025-01-06,4.05,-0.061728,-0.008073,0.01447
2025-01-07,3.8,-0.013158,0.028577,0.018473
2025-01-08,3.75,0.050667,0.054755,0.20507
2025-01-09,3.94,0.048223,0.031806,0.054975
2025-01-10,4.13,0.065375,0.025762,0.0561
2025-01-13,4.4,-0.018182,-0.007266,0.026644
2025-01-14,4.32,0.030093,0.429803,0.029674
2025-01-15,4.45,-0.033708,0.086438,0.021675
2025-01-16,4.3,1.293023,0.146512,0.02165
2025-01-17,9.86,-1.0,-0.555682,-0.20778
2025-01-20,0.0,,-0.055682,-0.042093
2025-01-21,4.4,-0.111364,-0.043089,-0.047069
2025-01-22,3.91,0.0,-0.017252,-0.03986
2025-01-23,3.91,-0.017903,-0.045105,-0.02182
2025-01-24,3.84,-0.033854,-0.041098,-0.021427
2025-01-27,3.71,-0.083558,-0.055454,-0.017909
2025-01-28,3.4,-0.005882,-0.047901,-0.001979
2025-01-29,3.38,-0.076923,-0.003847,-0.000707
2025-01-30,3.12,-0.060897,0.016744,0.017166
2025-01-31,2.93,0.12628,0.033966,0.032845
2025-02-03,3.3,-0.015152,0.001189,0.027329
2025-02-04,3.25,-0.009231,0.007247,0.046046
2025-02-05,3.22,0.02795,0.026388,0.052847
2025-02-06,3.31,0.003021,0.033355,-0.094003
2025-02-07,3.32,0.048193,0.061572,-0.110174
2025-02-10,3.48,0.048851,0.08413,-0.098674
2025-02-11,3.65,0.087671,0.080638,-0.142481
2025-02-12,3.97,0.115869,-0.281919,-0.192383
2025-02-13,4.43,0.038375,-0.480813,-0.233139
2025-02-14,4.6,-1.0,-0.441406,-0.238672
2025-02-17,0.0,,-0.048399,-0.071146
2025-02-18,6.4,0.117188,-0.102847,-0.060616
2025-02-19,7.15,-0.213986,-0.184799,-0.077357
2025-02-20,5.62,-0.211744,-0.111744,-0.050806
2025-02-21,4.43,-0.128668,-0.039444,0.001623
2025-02-24,3.86,0.005181,0.0043,0.02033
2025-02-25,3.88,0.005155,0.002573,0.019265
2025-02-26,3.9,0.002564,-0.008523,0.018528
2025-02-27,3.91,0.0,0.042377,0.012956
2025-02-28,3.91,-0.028133,0.043136,0.024438
2025-03-03,3.8,0.155263,0.051756,0.016266
2025-03-04,4.39,0.002278,2e-06,-0.015826
2025-03-05,4.4,-0.002273,-0.012906,-0.016151
2025-03-06,4.39,0.0,0.014644,-0.006278
2025-03-07,4.39,-0.036446,-0.013802,-0.00559
2025-03-10,4.23,0.080378,-0.02478,0.000987
2025-03-11,4.57,-0.085339,-0.051572,-0.009817
2025-03-12,4.18,-0.069378,-0.000847,-0.007757
2025-03-13,3.89,0.0,0.023886,0.005789
2025-03-14,3.89,0.066838,0.027083,0.002599
2025-03-17,4.15,0.004819,0.006387,-0.010213
2025-03-18,4.17,0.009592,-0.01886,-0.009788
2025-03-19,4.21,0.004751,-0.013575,-0.01079
2025-03-20,4.23,-0.070922,-0.022603,-0.00339
2025-03-21,3.93,0.025445,-0.006577,0.001528
2025-03-24,4.03,-0.022333,-0.012461,0.000779
2025-03-25,3.94,-0.022843,-0.004158,0.009981
2025-03-26,3.85,0.007792,0.022308,0.007476
2025-03-27,3.88,0.002577,0.007545,0.003887
2025-03-28,3.89,0.056555,0.01342,-0.000799
2025-03-31,4.11,-0.036496,0.008595,-0.024834
2025-04-01,3.96,0.020202,0.0073,-0.007924
2025-04-02,4.04,0.042079,-0.005209,-0.020849
2025-04-03,4.21,-0.04038,-0.029311,-0.021461
2025-04-04,4.04,-0.017327,-0.053081,-0.027698
2025-04-07,3.97,-0.030227,-0.020015,-0.026096
2025-04-08,3.85,-0.111688,-0.033362,-0.035404
2025-04-09,3.42,0.081871,0.016464,-0.162306
2025-04-10,3.7,-0.07027,-0.038838,-0.203002
2025-04-11,3.44,0.037791,-0.017453,-0.1934
2025-04-14,3.57,-0.084034,-0.061845,-0.199699
2025-04-15,3.27,-0.006116,-0.367167,-0.199048
2025-04-16,3.25,-0.095385,-0.547692,-0.20732
2025-04-17,2.94,-1.0,-0.506329,-0.176047
2025-04-18,0.0,,-0.006329,0.002444
2025-04-21,3.16,-0.012658,-0.030929,-0.000159
2025-04-22,3.12,0.0,-0.045292,-0.000182
2025-04-23,3.12,-0.080128,-0.014542,0.000746
2025-04-24,2.87,-0.055749,0.035816,0.019566
2025-04-25,2.71,0.092251,0.049141,0.019642
2025-04-28,2.96,0.070946,0.014118,0.011102
2025-04-29,3.17,-0.015773,-0.007367,0.003213
2025-04-30,3.12,-0.012821,0.015095,0.005024
2025-05-01,3.08,0.006494,0.000964,0.005524
2025-05-02,3.1,0.051613,0.009622,0.008179
2025-05-05,3.26,-0.055215,-0.002341,0.002553
2025-05-06,3.08,0.032468,0.015032,0.005694
2025-05-07,3.18,0.015723,0.001104,-0.007427
2025-05-08,3.23,-0.003096,0.004222,-0.012046
2025-05-09,3.22,-0.009317,0.009331,-0.002434
2025-05-12,3.19,0.025078,0.001359,0.001165
2025-05-13,3.27,0.012232,-0.026792,-0.011346
2025-05-14,3.31,-0.033233,-0.036406,-0.016427
2025-05-15,3.2,-0.059375,-0.003932,-0.154537
2025-05-16,3.01,-0.016611,0.02115,-0.170397
2025-05-19,2.96,0.064189,0.005854,-0.173358
2025-05-20,3.15,0.015873,-0.02332,-0.190528
2025-05-21,3.2,-0.0625,-0.361944,-0.199347
2025-05-22,3.0,-0.023333,-0.511667,-0.180772
2025-05-23,2.93,-1.0,-0.517188,-0.185772
2025-05-26,0.0,,-0.036605,-0.021452
2025-05-27,3.2,-0.034375,-0.036749,-0.015326
2025-05-28,3.09,-0.038835,-0.008974,-0.019407
2025-05-29,2.97,-0.037037,-0.013806,0.010128
2025-05-30,2.86,0.048951,-0.006156,-9.9e-05
2025-06-02,3.0,-0.053333,-0.01533,-0.010164
2025-06-03,2.84,-0.014085,-0.018531,0.006351
2025-06-04,2.8,0.021429,0.042134,-0.003952
2025-06-05,2.86,-0.062937,-0.001218,0.006464
2025-06-06,2.68,0.16791,0.012593,0.015455
2025-06-09,3.13,-0.108626,-0.02262,0.017576
2025-06-10,2.79,-0.021505,-0.015147,-0.109763
2025-06-11,2.73,0.062271,0.023468,-0.124473
2025-06-12,2.9,-0.086207,0.002711,-0.112737
2025-06-13,2.65,0.09434,0.092366,-0.107893
2025-06-16,2.9,0.0,-0.272414,-0.125637
2025-06-17,2.9,0.182759,-0.408621,-0.12717
2025-06-18,3.43,-1.0,-0.433657,-0.15763
2025-06-19,0.0,,0.037772,0.010585
2025-06-20,3.09,0.132686,0.021141,0.003814
2025-06-23,3.5,-0.057143,-0.026156,-0.016961
2025-06-24,3.3,-0.012121,-0.007108,-0.002346
2025-06-25,3.26,-0.009202,2.8e-05,-0.143472
2025-06-26,3.23,0.0,-0.009174,-0.16585
2025-06-27,3.23,0.009288,-0.01342,-0.167908
2025-06-30,3.26,-0.03681,-0.001462,-0.175706
2025-07-01,3.14,-0.012739,-0.322526,-0.167947
2025-07-02,3.1,0.045161,-0.477419,-0.159929
2025-07-03,3.24,-1.0,-0.506173,-0.167974
2025-07-04,0.0,,-0.024923,0.003885
2025-07-07,3.24,-0.012346,-0.013368,0.008078
2025-07-08,3.2,-0.0375,0.002537,0.014018
